filename,catalog_md5,catalog_size_bytes
20140316.gkg.csv.zip,571bbe8fbb0f36ad51452c52a6b60036,10559030
20140317.gkg.csv.zip,0bba19afee2e2d389bb3e7b78fab3036,16531771
20140318.gkg.csv.zip,603f2cf56329435bd142acbf0c2314a1,17840088
20140320.gkg.csv.zip,6edcfce0797fa193ce765c8ba2281901,17814277
20140321.gkg.csv.zip,dc54dfb5fae65f986e752f61083ac94f,16822276
20140322.gkg.csv.zip,dd1d2d27114bac2ba8ad25196f78ea86,10042113
20140323.gkg.csv.zip,7666f8f2a77afa8ce33364275c165c26,10107003
20140324.gkg.csv.zip,ebd38b9a4a65819ced108ec615ecb4ac,16909784
20140325.gkg.csv.zip,06af1580bbc7d0da836b93a987c1fc6f,18440719
20140326.gkg.csv.zip,335b5f328221f5e4f4e95d0672282a49,17986514
20140327.gkg.csv.zip,86e6dd97050bb03e32b06f9e7c2c81af,17938578
20140328.gkg.csv.zip,bb6392c10887da2c4b44dbef8b70d1d4,16071240
20140329.gkg.csv.zip,7f9795d876232b31f746fb3e92e0cf0d,9609312
20140330.gkg.csv.zip,f98edcb30003a9f1d139e6f58bbab62b,8482490
20140331.gkg.csv.zip,f3ca2a602842f6047624bf4e1c350c61,16648254
20140401.gkg.csv.zip,8dea6344aa8a9fbbe3564f1a4ab67b9a,16481787
20140402.gkg.csv.zip,bf500737f2f4f7e87320f729ed0cc972,16227893
20140403.gkg.csv.zip,160dbacad63a7e8800042ef781ba2e09,16863621
20140404.gkg.csv.zip,1b253ed7c43406433742aac7ec243802,9345552
20140405.gkg.csv.zip,a95d2d68a4365763815b8494c2d1df6e,11235039
20140406.gkg.csv.zip,f23ee462e9297924d8e2d94b8276f4e1,10434001
20140407.gkg.csv.zip,4718589b3461d0fd80f9c5e682cb1578,17216052
20140408.gkg.csv.zip,dd29b406b7e3819600e6155b1bc9a497,18035650
20140409.gkg.csv.zip,20c06dce5287b4bf807f0b7993f85645,18884648
20140410.gkg.csv.zip,1820ae72cc57e4f07b7f90dccb445574,19207176
20140411.gkg.csv.zip,29d5357512fd7b77d672676cb5de93f4,16435602
20140412.gkg.csv.zip,8a7ca248a90f01964af3075556f7ca3d,9983624
20140413.gkg.csv.zip,7f1f525095970e58d953035866089eda,10189200
20140414.gkg.csv.zip,f6c4fe3ebd692ee67da3ad1724abcda8,17400019
20140415.gkg.csv.zip,9d327acf8b1f618ab4485dab227c1610,17741017
20140416.gkg.csv.zip,b70017e9d63c150c25c64775821a2163,17797777
20140417.gkg.csv.zip,5d9d5b4ad38b88e7eae409151ec68a9e,18661086
20140418.gkg.csv.zip,9fe0bc434e03a46b038abcd1f53bca11,14671453
20140419.gkg.csv.zip,6a9609c72b2a6063103e66812e2c1520,9582976
20140420.gkg.csv.zip,465bcb2921c61a0ac769b6d480a29ddf,9435417
20140421.gkg.csv.zip,d44a05bc8c813b6b3d30e0daec0fc78c,15587881
20140422.gkg.csv.zip,13913e375fc6f89d262286ca20d76ccd,18098283
20140423.gkg.csv.zip,65b43e9dd582762d38aa52c17c2a693e,19222293
20140424.gkg.csv.zip,91946d97e48c87877b198d07acd4ef50,16856256
20140425.gkg.csv.zip,af0c7d329a3657db4228cb33024d6f25,16186798
20140426.gkg.csv.zip,a17904bc7818111ebd3c4895e0fa9a08,9235593
20140427.gkg.csv.zip,e56b89e6b021d293753dcaaa9cbdf869,9628352
20140428.gkg.csv.zip,292774d390440984e5ad3638bd97e047,16735155
20140429.gkg.csv.zip,cb4b63054cbae6dd01d6b04794afba10,18001760
20140430.gkg.csv.zip,4e6eb93c13ff44ff312d7dd275e0bebc,17453341
20140501.gkg.csv.zip,b79b907da8218c59058ef8773bea53de,16477483
20140502.gkg.csv.zip,1e9e8a0fed3e3e27962329865b6f7c3c,15753776
20140503.gkg.csv.zip,91c9510ff156582fdb0ecde96139f3eb,9471262
20140504.gkg.csv.zip,1739173d2ce35de1b10dd2fca4b4b071,9559059
20140505.gkg.csv.zip,baa3b1aa291eb0d76cc7cdb458096f5e,16233279
20140506.gkg.csv.zip,330954a5705be7fb54549fb59ee7202a,17936387
20140507.gkg.csv.zip,5c35437788647b447a8960bdc430a573,17761814
20140508.gkg.csv.zip,67d198ad6875bab455f9a8468dbbd8f4,16939430
20140509.gkg.csv.zip,b21d34c1ce5d942cc888cab8f6688653,15495878
20140510.gkg.csv.zip,b830f5af1e607851507b0768eba97628,9337923
20140511.gkg.csv.zip,ae8e1a1073272c24c6c9fe5d90a3c3fe,9395549
20140512.gkg.csv.zip,2f0c2462434f12880a07a3e825fe5647,16510786
20140513.gkg.csv.zip,946a735eb4e9d27db70bc84abadbd2e1,17125262
20140514.gkg.csv.zip,2a4b912c308b5ccca224bafd24e6d549,17153739
20140515.gkg.csv.zip,2a2bdf56fb8b1a5fecd9feb7a077cea8,18214629
20140516.gkg.csv.zip,5e610743e12800bd14df918bc2171ffc,16123279
20140517.gkg.csv.zip,30bed2b8dbccc1af4956d6fb5ae100a6,9513002
20140518.gkg.csv.zip,5f3d445e8447fe12851938c1421b631b,9601752
20140519.gkg.csv.zip,3327f540551f58ee1c19dbd02f7eab44,16900689
20140520.gkg.csv.zip,89f9de07f8443263a846b8f2f82a5425,18028339
20140521.gkg.csv.zip,d881e87f9da27b3bde0af14678f0298b,17947582
20140522.gkg.csv.zip,450f5af566855a6af42deba754a7a8e4,17659818
20140523.gkg.csv.zip,52d93c1e0a83d0c14a3b842f8e731771,16052555
20140524.gkg.csv.zip,27ae121c4ca569a51f272c5c0df5be40,10055168
20140525.gkg.csv.zip,3cd1a8c3f28475f8bfef58f3631d4d62,10410181
20140526.gkg.csv.zip,3fc73b79b4f8cd71f2dc07d9cbfdef5d,13074531
20140527.gkg.csv.zip,26ed8377cd9ff836c879f0e94926b560,16466134
20140528.gkg.csv.zip,b3905cd075be17cb872088bc9737ab3c,17041431
20140529.gkg.csv.zip,75f3f2eea905b465a9540e915a9a8a7f,17120515
20140530.gkg.csv.zip,a803c8f297f0603b83e79546b146b891,15460058
20140531.gkg.csv.zip,eef82ef7f35f451015f67a0728e7f710,9378790
20140601.gkg.csv.zip,26e78e90dd226757e238c6194c641ed3,9233686
20140602.gkg.csv.zip,d2cabc56d9d0ee97ec721700a622f48e,16308660
20140603.gkg.csv.zip,cb8c8c76521f514be700158a86a8aa24,17596212
20140604.gkg.csv.zip,5d5029f0d60e348f8f54e28b6bd98690,17308021
20140605.gkg.csv.zip,40a469524063ccd8c3dfe7c7d80767aa,16854890
20140606.gkg.csv.zip,a7de0a0fbbff70761c586e21d857abcb,12110133
20140607.gkg.csv.zip,b7c195ddb9bbaceef02653bc62e129e0,8854926
20140608.gkg.csv.zip,50268152fbaeec8055ee1e348e764aff,9001660
20140609.gkg.csv.zip,9d2710e4d6a0ca548738b14a24223270,15114303
20140610.gkg.csv.zip,389e913de3c1c7b3a20ea036b3d46209,17053873
20140611.gkg.csv.zip,6835a34f40e663c3ad0b7cd073ea5c23,16651816
20140612.gkg.csv.zip,d2788bd3d84c6e3cda9d13f93aa780e0,15977406
20140613.gkg.csv.zip,f1dd73063ab288b4affb0570e343f5f8,14927934
20140614.gkg.csv.zip,2ad0052a715bd75717275f9432de047b,8819629
20140615.gkg.csv.zip,d7ade684b33b6cdd333e09b11b7728fe,9002666
20140616.gkg.csv.zip,b300cc5f4ff195f77bb72a3fdb0dfddd,15773660
20140617.gkg.csv.zip,54a878a5edb9e0521f736d06a4f66e67,16860922
20140618.gkg.csv.zip,30be0ffef14ac30ad9c600f085a02e88,16840384
20140619.gkg.csv.zip,d60accf49b48c00714af5720f8069402,16678026
20140620.gkg.csv.zip,2de34a81dc0c8b1507506a956147f8c4,16256902
20140621.gkg.csv.zip,740f047567d88d35081af47e2236f250,9930135
20140622.gkg.csv.zip,ab24b3a64ceaa746fdcf33ce7286c4ed,9900577
20140623.gkg.csv.zip,7f13758ef77b573ec2d1f6b0015591c2,16363448
20140624.gkg.csv.zip,c9924a67c26d80a03814e76e31ab6887,17138779
20140625.gkg.csv.zip,0a401802b348b0795f6d15caebfdf7e3,17478989
20140626.gkg.csv.zip,fbc93e3c18eea78d5d6661214a26885c,16669731
20140627.gkg.csv.zip,450e97e794e9757a4561bb3c451ee9f0,15189763
20140628.gkg.csv.zip,d0037fbc794fc22b0522ab682234780a,8744008
20140629.gkg.csv.zip,08f59366bc42fa2f4ebad06f2fcb339c,8879927
20140630.gkg.csv.zip,d0f05b2c9c1d60d303dcc31183e0c65f,15433824
20140701.gkg.csv.zip,fce63e5bd69fbf582ce4c1aa1c264867,16406610
20140702.gkg.csv.zip,aa2e6485e038a4b758877ccd401f4b60,16741927
20140703.gkg.csv.zip,9a3f4c4864e73af6e6a9dad2d94ae2ba,15931192
20140704.gkg.csv.zip,44bbf2b0213c40f3897bb2e91b029134,12056161
20140705.gkg.csv.zip,cd2b459b0e3aaa0be6b9e5aa3d23a21d,7964624
20140706.gkg.csv.zip,f69072da14032b969c4440530fd77620,9242735
20140707.gkg.csv.zip,97941477ca18d8301d52479db3c3c497,19133383
20140708.gkg.csv.zip,42e841d6ba78b36c67b35cb287097d72,17045844
20140709.gkg.csv.zip,d505cf6ae1ffbde4e9eb8cb70bd7b868,17157062
20140710.gkg.csv.zip,eb813b660198f55f56c06aacff3720d9,18192991
20140711.gkg.csv.zip,d51445ab61ad44276f2c98fe6d46d83e,26353102
20140712.gkg.csv.zip,1636315e21a992d7a1e9ce1da37f6d08,10788986
20140713.gkg.csv.zip,1244bf7321e8797d5d563bba6f050be9,10743529
20140714.gkg.csv.zip,132e1c7e3a5327f425daeeb9461e17a2,18126146
20140715.gkg.csv.zip,178211315b3c1f81864a7bcf3366877a,19671051
20140716.gkg.csv.zip,97d5345d2f83ac69d200afa6405b110b,20181248
20140717.gkg.csv.zip,5ca043258766a685994e2b748e56c203,20848682
20140718.gkg.csv.zip,5426b1548b4379a9b8c1b61532cfeffb,19592907
20140719.gkg.csv.zip,98c9a0eb1c99bad031aa31f99a4724ea,12198383
20140720.gkg.csv.zip,5431079d22ed3a0cdcf2cd49ff6e430b,11980646
20140721.gkg.csv.zip,610c941307cdadb161c54b9491a47e7b,19175021
20140722.gkg.csv.zip,f0f48d37748d28dd65768fd280202f9f,19899033
20140723.gkg.csv.zip,f56b0050655ad4a706d115cab5c38187,20629415
20140724.gkg.csv.zip,9ff81cd00fb9f8d21d741783ba84cd4a,21367084
20140725.gkg.csv.zip,1ad77421b0a7747a18f1d65273be6b4d,18959640
20140726.gkg.csv.zip,651fba07b187f76b87617f2afc48fa90,11408373
20140727.gkg.csv.zip,ae3c394f94bbafc0c6680bf85f7df000,10830418
20140728.gkg.csv.zip,46d53f795f38b73c3b01242a6183618d,18396043
20140729.gkg.csv.zip,d0225de7e4280a788152524ee6f1d6eb,19021228
20140730.gkg.csv.zip,e729b717c7fd4c51dcf2301e732659ab,19032253
20140731.gkg.csv.zip,46598e914d105e20cd32595c1262d21a,19493508
20140801.gkg.csv.zip,989c95412b15bfe3aafa303d5a123bc8,18088607
20140802.gkg.csv.zip,a56b5c36f19403797b3deb451cc03283,11088728
20140803.gkg.csv.zip,817af42859e0a18e1c453abde70de3fd,11276218
20140804.gkg.csv.zip,0642ca5dc7eec642a481aa1502afddbf,19122186
20140805.gkg.csv.zip,5fa88259c6c151339c5fda0cb4319e11,20608996
20140806.gkg.csv.zip,72aeab4cf5e405735aa2fa000748656a,20203068
20140807.gkg.csv.zip,9a49dabc3c8b33646fce5be6005f2061,19947283
20140808.gkg.csv.zip,704356f9d7bfde08793cfb77dc099c12,18228676
20140809.gkg.csv.zip,ca058886d6c459d015e7835a55be6768,11550409
20140810.gkg.csv.zip,ea92a784979f5a20016deeaafd48f0c1,11398402
20140811.gkg.csv.zip,a83bea862d7c67aa46f44b6ccf41f239,16729235
20140812.gkg.csv.zip,ff0cebc7ce9cd490180b812af5874c2b,19109058
20140813.gkg.csv.zip,b0731c883b28fbea801c194a3bd0e30d,19957582
20140814.gkg.csv.zip,b0bf31c8ed3a6d618c3ff6cc33b5d821,19498385
20140815.gkg.csv.zip,0330f83ec5be0f0fb2faf1c45d968aca,17679972
20140816.gkg.csv.zip,ddd749efa1297ce6075d20424241ccfc,10561376
20140817.gkg.csv.zip,20a76b4a7567ff9768ff617a029818aa,10953474
20140818.gkg.csv.zip,da72409c98d1314351b3ff270c8382ed,18662469
20140819.gkg.csv.zip,6cbaffb5a405914ceb708c2372da4cf4,19693052
20140820.gkg.csv.zip,86a31c9f5a5bc94ab58e8f916d2e14e2,19774481
20140821.gkg.csv.zip,d4369c0148f5bfaed5903c76635f0464,19144416
20140822.gkg.csv.zip,e4e0f2d52ff5e9d752c77bd707eaf804,17802688
20140823.gkg.csv.zip,848d1d47cd7d3870386ed1aefc0b3294,10964724
20140824.gkg.csv.zip,54a4c3726b89fef03b20ba9d14cbf3f5,11862068
20140825.gkg.csv.zip,dae8d1bd419b1f28c7a4e7bf544152ef,18511853
20140826.gkg.csv.zip,38cc9f68733dfaf36ba537f10b3c6979,20014896
20140827.gkg.csv.zip,df7252ac2846b2b79c64a3f94fa317f4,20312705
20140828.gkg.csv.zip,e7ab77c3ae65c2b921017c18c506f01f,20240235
20140829.gkg.csv.zip,26920090c24d8cedf326e948ec3d945a,16682573
20140830.gkg.csv.zip,44431ac6ef8184d40ed342f12cc0ebb2,12037047
20140831.gkg.csv.zip,e286802b27071c52b728c168ab07b2cd,11594058
20140901.gkg.csv.zip,5207f539cb2f7e018e687172f2a2e459,15565805
20140902.gkg.csv.zip,1815a823052cedae8ee0dccc4cb486e0,19815772
20140903.gkg.csv.zip,ab1048eb2ed6b2d4df695a2067b03f9e,21425092
20140904.gkg.csv.zip,5ee8346b32f5fa098dd37e68214bf0c1,20888521
20140905.gkg.csv.zip,379fb785cf5c7004f178bac79bd8fc3f,19077893
20140906.gkg.csv.zip,7e1a96135d710911ba9fc1fd9c6d7458,11510511
20140907.gkg.csv.zip,1dfdb28fabef4db043d630a3fc079a4b,11202171
20140908.gkg.csv.zip,b09dc8ce42d98a54a4b3c487099cecb6,19624484
20140909.gkg.csv.zip,cd3d19486e4e4a084fb15988454d9a06,20853306
20140910.gkg.csv.zip,bfec796eec6320345ea39a0e68d6c858,21835049
20140911.gkg.csv.zip,304a22bc75288846cc83235593c13428,21815237
20140912.gkg.csv.zip,772fac8180453edc0c778ba5f74d7f3b,19588708
20140913.gkg.csv.zip,7472e4729a26cbe38354cdef2841a6a2,11355416
20140914.gkg.csv.zip,37345b9ccbcfcf1a022c441f23a84882,11428587
20140915.gkg.csv.zip,3e938179358df129f9b5786e0e71cf83,20383917
20140916.gkg.csv.zip,5b1c44759d3ed20c065b4cd9afa975ca,20972978
20140917.gkg.csv.zip,f14a3cfba2040bcbf3ecd4de2bf9fa64,21443920
20140918.gkg.csv.zip,b77c643a46bb844df2044431df54ebcf,19718733
20140919.gkg.csv.zip,be22a6149c33445489cdfb93876e0501,19605692
20140920.gkg.csv.zip,b0c8b4ef078bf363df1cf55cd4fa8f0d,11820890
20140921.gkg.csv.zip,9cf35d9d0143f797d58df5d5976076d6,11329784
20140922.gkg.csv.zip,9a8afee868cc72c3258ad122bdce4584,19970988
20140923.gkg.csv.zip,16c8b82384de7101d3cc9140766b8e57,21916112
20140924.gkg.csv.zip,72b96c9c6d9b70c6e1ee82a87257c09d,21650587
20140925.gkg.csv.zip,584bb0456a14c71693e7cca180faabcc,20838897
20140926.gkg.csv.zip,68a394ccd050005ab3cd9d7065314d35,18896968
20140927.gkg.csv.zip,41a63c1211ca39f161eef7e654e86722,11362031
20140928.gkg.csv.zip,733b321b88e33ca850d6de03859f682d,11443810
20140929.gkg.csv.zip,5773e022d46ae506036594b89e76f00c,19785974
20140930.gkg.csv.zip,1a30dee987af67969e2e81b5c3399c97,20886389
20141001.gkg.csv.zip,bae86ef25e929449be26a0ca08fbcc48,21039396
20141002.gkg.csv.zip,9c95407ce843cae7d2d414ec2b3df59f,19265563
20141003.gkg.csv.zip,0e8673d0044723869c35ee209cc9901c,18953017
20141004.gkg.csv.zip,b9f2418db2d4ef8b5ef4a4b088ccf212,13486440
20141005.gkg.csv.zip,afda62f085702edfba7943791392de1e,13453148
20141006.gkg.csv.zip,f1d4b46544dd3b84702b6e7c75fff117,21517030
20141007.gkg.csv.zip,eb2e7e161e5dcd6eaf516f4f5a2d1685,24093427
20141008.gkg.csv.zip,270621ae9f13f281a7c82a06231ef501,25257458
20141009.gkg.csv.zip,1085fcf97389198d6b5fbab89fd44163,25545846
20141010.gkg.csv.zip,415fdb9eb0efb3ac208ccd4161e3f4fc,22904846
20141011.gkg.csv.zip,64a1f374cae4dc60c8aa280a061c0bba,13545427
20141012.gkg.csv.zip,2012dfd4ff5fcb1e5de65da84a0c7292,14441812
20141013.gkg.csv.zip,178b8c3d789a2b30782f6f5d271f4ff1,21408633
20141014.gkg.csv.zip,0af8a0a805e5776c37ca443fc87a3d4b,25717689
20141015.gkg.csv.zip,a61b74b176a11126af20580e0b37d641,28492323
20141016.gkg.csv.zip,b5c9d223783d4fc3fb40d42728e5981a,25041863
20141017.gkg.csv.zip,991ff9234e235508fab4d30e99b08dfc,23293007
20141018.gkg.csv.zip,602e1c3d895e4deea4d27285cb23bbcb,14303678
20141019.gkg.csv.zip,4636b0a6204655cf71b1eb5de8aa9fb1,13731227
20141020.gkg.csv.zip,18bbaa745f4bf86ed426ffc41c0d3ffb,22779360
20141021.gkg.csv.zip,92a68b7d6b8c306be8fc5ca6844f5095,24302370
20141022.gkg.csv.zip,3524e1b56a386e00f9d089b8896d23a6,24698254
20141023.gkg.csv.zip,4b3389f3862ac980faa4c014f99670ec,23702390
20141024.gkg.csv.zip,39ae3dcf93bee37619e4b6530e6322cb,22594696
20141025.gkg.csv.zip,d1033d78c51c7446721b26ba8b0758ad,13134614
20141026.gkg.csv.zip,0f22b117179f3503d5221e2cfeb44c4f,13319249
20141027.gkg.csv.zip,f24e898b77c7965233dcbf93b007c72a,22838853
20141028.gkg.csv.zip,5eaf6791be0d27e5a2c6f61f7116d72a,23939800
20141029.gkg.csv.zip,5da782a313cf303fe5bf74718864a966,24820343
20141030.gkg.csv.zip,326ef17c578fb59bce6e882d6f5ee7e9,24106231
20141031.gkg.csv.zip,9c74e11819b741eadc27162221d335a8,21960313
20141101.gkg.csv.zip,d3589ac853b4901b999fd10a4087101c,14160593
20141102.gkg.csv.zip,e08096a2586b7542c1dc733c838ffc43,14243704
20141103.gkg.csv.zip,3253ddbe6ca642c0e26a949f132f774b,22405671
20141104.gkg.csv.zip,844d016e620c4f9eba585243b89cda38,23713771
20141105.gkg.csv.zip,6f2f3308cd915bf50d8f5170c8aab114,27205794
20141106.gkg.csv.zip,b33f4c00033f6fb7bdcd47a0ae6e4363,24595665
20141107.gkg.csv.zip,aa766cb4cb71c89df6a8187cdee07127,22176790
20141108.gkg.csv.zip,00902af66916d032753448c1a37c0e3e,13415493
20141109.gkg.csv.zip,9ca88c195a935f6c609fe5907ed3ff5a,13348075
20141110.gkg.csv.zip,5b69e70830577a29fe4c2b01910ab56e,22805853
20141111.gkg.csv.zip,31e7e76723a2353f65e38f76685cdb0d,22854376
20141112.gkg.csv.zip,3797647574b6f481400d0269b9e828c0,24249882
20141113.gkg.csv.zip,76d42c8f74609f9e9e048df7ca40cba6,23706069
20141114.gkg.csv.zip,822f5b57d07bbf236ec4c16d1f2afe6f,21993092
20141115.gkg.csv.zip,a6c24e840fd39359b1fc9a6f4f8250b6,13111703
20141116.gkg.csv.zip,a49cae0f4c24676fe9a4e1f96d0236ba,13774011
20141117.gkg.csv.zip,500a2b9a26967c07e624bc819d67bff9,22382603
20141118.gkg.csv.zip,21b28f8eb29975025be01e1df2d18f2b,24213198
20141119.gkg.csv.zip,734e21727904da3df3d8a5ef837de66e,23646636
20141120.gkg.csv.zip,aed62a20832fe786d541708d1f2f9516,26090909
20141121.gkg.csv.zip,18980d62382a7303fc46150180524da9,22305502
20141122.gkg.csv.zip,67a4f6fed772d591f83e1ef246c9ac79,12986718
20141123.gkg.csv.zip,39a910a3bfee78b033584773db435208,13145582
20141124.gkg.csv.zip,e32f53075672d4da93d05f36059c02dd,21720491
20141125.gkg.csv.zip,40b8da20e19a9f44e7ff54a59fe656e1,22654864
20141126.gkg.csv.zip,ac6eaf3081e76bbf2dae8bbb5b4f72ed,22337837
20141127.gkg.csv.zip,b76607ac81fbed91186b8cf76417171e,17238041
20141128.gkg.csv.zip,70265254a474dfaa7c308571c4e6a868,17303238
20141129.gkg.csv.zip,19d07480b1f2b83b13994b21be700a69,12257566
20141130.gkg.csv.zip,eb1ec978ea851fd565653112647a1c60,12809892
20141201.gkg.csv.zip,45a5e4f0d237017993a8d89d0e7ac903,21397227
20141202.gkg.csv.zip,d8c5896e5d577d09869c40ab256f82d4,22931284
20141203.gkg.csv.zip,5f53432abe75c7c3f40127cd3b41d6cf,23939918
20141204.gkg.csv.zip,469e7159242744543f97686122be5c2f,23481245
20141205.gkg.csv.zip,6ab0a7ed67d09ea98c3ab45985d95909,21396183
20141206.gkg.csv.zip,0674ee5f4277c36fa9c73235fc7f3861,13816881
20141207.gkg.csv.zip,8ea5f667f07ff43b4977ddb7036c420d,13120898
20141208.gkg.csv.zip,09ef2b9f2ca6a4de7f3fdc8d0089e4b8,20427210
20141209.gkg.csv.zip,1af8a8b2776cc29ef2e6c6cd97ab8c28,23680604
20141210.gkg.csv.zip,1b5ecc51cf2e1d4be3c3f27bee8691e4,24547979
20141211.gkg.csv.zip,6463e293c34137abba3bd31b623c5106,23405976
20141212.gkg.csv.zip,ace5814501a244cdef47347c054bfcba,21699840
20141213.gkg.csv.zip,48b79acdc27d87a9da293f9c835b2bfb,12658917
20141214.gkg.csv.zip,0976d3ae8cdf9d888b406d2c63634cde,12959151
20141215.gkg.csv.zip,2c8f59aaae5640a6b0594f2444f90936,22728119
20141216.gkg.csv.zip,4375c5bcea2e9bede95a37e52deb471c,23538858
20141217.gkg.csv.zip,2bbc69c2eb7a68e527bcd3c0ea742465,23987352
20141218.gkg.csv.zip,3d29ba2f27187a8e47dfdd93f9e15873,23109732
20141219.gkg.csv.zip,46b6c983637b51efbe84573bec189304,20360253
20141220.gkg.csv.zip,f93373b0b7581e6105ac4044836b5130,12100038
20141221.gkg.csv.zip,7a5748718b36b794c908d45244d0668c,12302443
20141222.gkg.csv.zip,65ba7bac201c0b72f64ce7654d531bb4,20969689
20141223.gkg.csv.zip,a09f50a5e5e8af663dc0eda1425e290d,21192702
20141224.gkg.csv.zip,ecad208dff73a4cc8abdfb73e0829ee9,18214088
20141225.gkg.csv.zip,a850caf0a37d1c101fb59a19a4da7198,11800359
20141226.gkg.csv.zip,78886edb625ce44fc20945f3f77154b5,14202184
20141227.gkg.csv.zip,b22c7c6d3a19501dba48013ef1343bd2,11184843
20141228.gkg.csv.zip,178cc25a3a0853d2745897afb2f2b8f4,12632481
20141229.gkg.csv.zip,26aa1914dc78bb3fca528bdd9e8b65bf,20338801
20141230.gkg.csv.zip,6dde470e9b2bedc39ee958617873dafa,21091010
20141231.gkg.csv.zip,9e1035302c70217d69b8f222ce4045ba,18530963
20150101.gkg.csv.zip,275f9dd9f92c96880a7faafe0f54a145,13407388
20150102.gkg.csv.zip,3d83299acf46cb0a46b7d82f9684345b,17035142
20150103.gkg.csv.zip,571e59c22306132cd706c04c468696aa,12315059
20150104.gkg.csv.zip,77f66b3849891a700d6517fb99b1d3fd,12650030
20150105.gkg.csv.zip,188f8f99977978709f70d2c0a363aa62,21787794
20150106.gkg.csv.zip,b03ab9586d65ebeb0a58dde7261672ee,23126045
20150107.gkg.csv.zip,e8dec307dd72fa9e07f0fef3f72e8985,25423403
20150108.gkg.csv.zip,35134595ff18a09d5b770f85e75915b7,24697291
20150109.gkg.csv.zip,26ac8be2b339c0a215ff98621d254927,22635213
20150110.gkg.csv.zip,d8f2301b86352a617a0f8a0f4bd4326d,14873440
20150111.gkg.csv.zip,ca1019a69abded083ad511f38ede2892,15135439
20150112.gkg.csv.zip,17c4fea0805abcd4ea4acdb512745779,24698037
20150113.gkg.csv.zip,4d14313e314e9e9a3c0e1d0abe869737,25795568
20150114.gkg.csv.zip,bacefc288ab51bc7d6b54779967e774d,26401629
20150115.gkg.csv.zip,e6c2857cdeda17c71306b316b1204cc7,25645769
20150116.gkg.csv.zip,6ebc4a5bf3294b709021d2922948744d,24154350
20150117.gkg.csv.zip,a8f58ca7784498661fe5d52c6c482ba6,15484043
20150118.gkg.csv.zip,5ee1f27a0dabbd745b79c6188b60d5ee,15051768
20150119.gkg.csv.zip,b288d032a2a68e4330b865d55987ce10,22309386
20150120.gkg.csv.zip,fb34a9dcd4416d6c0815bc98958def1d,26506842
20150121.gkg.csv.zip,dc6820606c6589a7d621f5a43feb3226,26749839
20150122.gkg.csv.zip,d43cba09fa050c5ef0281297a8c165eb,26547251
20150123.gkg.csv.zip,6f57d389478851f00a4dc46454285df8,23715240
20150124.gkg.csv.zip,1e045b6707cf51ecf6c5bcc6653149a0,15465945
20150125.gkg.csv.zip,d432b4cf077b05261b1fdec4fcbe859e,15252631
20150126.gkg.csv.zip,2d7bed17210d34e45e5997a596a7de0a,23720284
20150127.gkg.csv.zip,e3622257a1c31902fcbd64d34d20bbf3,25616557
20150128.gkg.csv.zip,f316f44ecb1a211e6594a1f7ed9bb2f2,25346507
20150129.gkg.csv.zip,85c7a162206ba7a73f46c48154ba65ac,26216062
20150130.gkg.csv.zip,e3c077925124a1c74171911190419fdf,23121273
20150131.gkg.csv.zip,da79bb66ffb2395f44af7c22b011adf9,14096287
20150201.gkg.csv.zip,f4a46f238ec246907aaf2cc17b955788,13664515
20150202.gkg.csv.zip,88864478deb5a17bf2740b3f5c0753f3,22887826
20150203.gkg.csv.zip,b5360f5cd79da087d94af6df263ae720,24870822
20150204.gkg.csv.zip,a526722f8905c1bce64d2246a517f8ee,26088481
20150205.gkg.csv.zip,d1de8498191e37919ea26edb835bd602,24507942
20150206.gkg.csv.zip,5f69543910915035108a5f43dfc74b03,23661807
20150207.gkg.csv.zip,115bf377ca6d52e68af6b40ee16403d7,13848838
20150208.gkg.csv.zip,da3dc1b1bae2e3b22201e882f886b467,13378719
20150209.gkg.csv.zip,f73e6082ed2557cf3f13f16f4e4b1ad4,22874597
20150210.gkg.csv.zip,16c96f9c4740551de399ea2551f0b7f5,24409307
20150211.gkg.csv.zip,69ec9fda924ad0e80b3f759e95c6844d,25626942
20150212.gkg.csv.zip,64a1de17a372893d549a1cd13a614ce1,25080106
20150213.gkg.csv.zip,6fe8ea76b4bd5558b254d868d3a22628,23075010
20150214.gkg.csv.zip,4ede29d3a70dbeb2568ee8edf5cc66db,13864931
20150215.gkg.csv.zip,5fdc0c27386df9e7687bcef0fd2e0533,13853475
20150216.gkg.csv.zip,bf4b0bbb801ab4447d7344d24a28609c,21625436
20150217.gkg.csv.zip,3b1d4f0d6d928acd61f8cc96d45f9454,24212142
20150218.gkg.csv.zip,152c2d1890be6b471a35dae226c0e4bf,46580145
20150219.gkg.csv.zip,71d26aaa3ebec3ad96b513834eaa14c6,44590449
20150220.gkg.csv.zip,4517d88e3dce64bb7b71f902a5c6ac9b,43565949
20150221.gkg.csv.zip,f907612633d4a862e39b2ea4556a97ae,26215297
20150222.gkg.csv.zip,7c7fc4c3adcfc6c110f371985f6afdef,23892512
20150223.gkg.csv.zip,fda9cd07336a299571b612bd74909656,42223308
20150224.gkg.csv.zip,d0857545fde3f46e01654d1fb5c798ed,46670330
20150225.gkg.csv.zip,dc3ed431b2953f286f6f98a10a7c5450,48227870
20150226.gkg.csv.zip,a760f30bc8fc700687b41353e01583dc,48076848
20150227.gkg.csv.zip,e50ae2c089d82a83da2284bae653ee93,44899663
